"Model","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"1","m6v1_GabRat",0,0,1072.14172835354,5.88366889505947,36.1069336696925,1.23925848455295,-2144.28345670707,11.7673377901189
"2","m6v0_GabRat",-72.0872344147612,4.10348622410551,1000.05449393877,6.78312433748972,46.9888634757123,1.790224508814,-2000.10898787755,13.5662486749794
