"Model","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"1","m3v0_Red_Beige",0,0,-57.7405779100181,3.2114311007672,2.52017276354252,0.322744490167137,115.481155820036,6.4228622015344
"2","m3v1_Red_Beige",-2.3473916337289,0.39613305351186,-60.087969543747,3.38616785543184,5.11255094226539,0.532715019958972,120.175939087494,6.77233571086369
