BCPD,Sex,lumMean_0,lumSD_0,lumMean_10,lumSD_10,lumMean_20,lumSD_20,area,maxPower_lum_0,maxFreq_lum_0,propPower_lum_0,sumPower_lum_0,meanPower_lum_0,powerSD_lum_0,maxPower_R_0,maxFreq_R_0,propPower_R_0,sumPower_R_0,meanPower_R_0,powerSD_R_0,maxPower_G_0,maxFreq_G_0,propPower_G_0,sumPower_G_0,meanPower_G_0,powerSD_G_0,maxPower_B_0,maxFreq_B_0,propPower_B_0,sumPower_B_0,meanPower_B_0,powerSD_B_0,maxPower_lum_10,maxFreq_lum_10,propPower_lum_10,sumPower_lum_10,meanPower_lum_10,powerSD_lum_10,maxPower_R_10,maxFreq_R_10,propPower_R_10,sumPower_R_10,meanPower_R_10,powerSD_R_10,maxPower_G_10,maxFreq_G_10,propPower_G_10,sumPower_G_10,meanPower_G_10,powerSD_G_10,maxPower_B_10,maxFreq_B_10,propPower_B_10,sumPower_B_10,meanPower_B_10,powerSD_B_10,maxPower_lum_20,maxFreq_lum_20,propPower_lum_20,sumPower_lum_20,meanPower_lum_20,powerSD_lum_20,maxPower_R_20,maxFreq_R_20,propPower_R_20,sumPower_R_20,meanPower_R_20,powerSD_R_20,maxPower_G_20,maxFreq_G_20,propPower_G_20,sumPower_G_20,meanPower_G_20,powerSD_G_20,maxPower_B_20,maxFreq_B_20,propPower_B_20,sumPower_B_20,meanPower_B_20,powerSD_B_20,R_0,R_SD_0,G_0,G_SD_0,B_0,B_SD_0,R_10,R_SD_10,G_10,G_SD_10,B_10,B_SD_10,R_20,R_SD_20,G_20,G_SD_20,B_20,B_SD_20,Cluster
0189,M,6.651881588,2.709834318,6.738060128,1.104464969,6.608348387,0.788451176,0.35962361,0.562346902,22.62741673,0.108602856,5.178012118,0.369858008,0.15092372,0.707032656,22.62741673,0.116023802,6.093858686,0.43527562,0.189607809,0.44431482,22.62741673,0.098993325,4.488331085,0.320595077,0.127471773,0.38183814,7.999999946,0.102931216,3.709643717,0.264974551,0.107778841,0.544929575,5.656854221,0.160307784,3.399270846,0.24280506,0.213113815,0.700623225,5.656854221,0.1627351,4.305298769,0.307521341,0.277739359,0.400962389,5.656854221,0.156395051,2.563779267,0.183127091,0.153341654,0.298860156,5.656854221,0.154860999,1.929860698,0.137847193,0.109775163,0.454537336,2.82842712,0.169744489,2.677773746,0.191269553,0.200456097,0.59178127,2.82842712,0.171007909,3.460549123,0.24718208,0.262968993,0.322313841,2.82842712,0.165967396,1.942031083,0.138716506,0.13929935,0.23311336,2.82842712,0.168689149,1.38191082,0.098707916,0.093515078,8.759566598,2.604363885,4.544196584,2.925728303,2.991898664,2.674607442,8.875939465,0.985217302,4.600180663,1.260705818,3.02685819,1.211619204,8.730935737,0.744068188,4.485761258,0.852688965,2.925803464,0.805419973,2
0190,M,7.323440587,1.894613923,7.306792054,0.999811286,7.311584009,0.862069185,1.210977089,0.640373192,90.50966632,0.117010559,5.472781257,0.390912947,0.162578563,0.776408778,63.99999893,0.120409302,6.448079714,0.460577122,0.204633323,0.506276226,90.50966632,0.111461732,4.542152891,0.324439492,0.119991438,0.213665588,90.50966632,0.095330026,2.241325184,0.160094656,0.042770249,0.643131422,15.99999984,0.142286657,4.519970011,0.322855001,0.232785118,0.78039429,15.99999984,0.144279338,5.408912314,0.38635088,0.283044379,0.506769799,15.99999984,0.138943612,3.647305485,0.26052182,0.182824482,0.213691065,15.99999984,0.130697257,1.635008037,0.116786288,0.076644872,0.653047917,15.99999984,0.153021686,4.267682146,0.304834439,0.252717372,0.7880417,11.3137084,0.154166042,5.111642552,0.365117325,0.305821437,0.519000699,15.99999984,0.151041853,3.436138329,0.245438452,0.200012297,0.220481301,15.99999984,0.144712388,1.523582771,0.108827341,0.084962204,8.816266331,2.015730515,5.830614837,1.856154722,2.459026878,1.324730895,8.814294595,1.049031943,5.799289487,1.001111494,2.430627943,0.727903697,8.812820387,0.883882668,5.81034768,0.879255037,2.440922105,0.639194238,2
0191,M,6.088182428,2.062269455,6.091216593,1.123741798,6.099219501,0.981594001,1.855318225,0.471102514,90.50966632,0.095806135,4.917247869,0.351231991,0.091759057,0.675290691,90.50966632,0.103170877,6.545361566,0.467525826,0.150674645,0.308346968,15.99999984,0.087864179,3.509359229,0.250668516,0.048836264,0.211006527,11.3137084,0.102731074,2.053969844,0.146712132,0.039096979,0.480429138,22.62741673,0.122717833,3.914908924,0.279636352,0.167177643,0.684561778,22.62741673,0.124538854,5.496772749,0.392626625,0.236626206,0.286486523,31.99999957,0.117547886,2.437189933,0.174084995,0.102263138,0.131302658,31.99999957,0.113398632,1.157885733,0.082706124,0.044384708,0.47968938,15.99999984,0.131350289,3.651985731,0.260856124,0.182573349,0.68379713,15.99999984,0.132629301,5.155701828,0.368264416,0.257776677,0.288400679,22.62741673,0.129050101,2.23479623,0.159628302,0.110207605,0.13219959,22.62741673,0.128989902,1.024883248,0.073205946,0.046420719,8.721048563,2.188355534,3.455316293,2.092778757,1.287552079,1.55894384,8.728506864,1.212609026,3.453926326,1.146849231,1.285458278,0.777324674,8.732670039,1.060731104,3.465768987,0.99796963,1.295447593,0.66497406,2
0193,M,6.334845112,2.373677226,6.316528483,1.876257362,6.352687577,1.715492941,1.767093922,0.606618998,90.50966632,0.118801001,5.106177485,0.364726963,0.135804716,0.699711935,90.50966632,0.120633727,5.800301085,0.41430722,0.158723157,0.518885819,90.50966632,0.1151716,4.505327884,0.321809135,0.114383067,0.326718771,90.50966632,0.10754564,3.037954582,0.216996756,0.075624623,0.600939292,22.62741673,0.144659917,4.154152042,0.296725146,0.2088097,0.695705949,22.62741673,0.146139058,4.760575014,0.340041072,0.244250271,0.510868762,22.62741673,0.141783664,3.603156713,0.257368337,0.17564042,0.313581374,22.62741673,0.133939189,2.341221979,0.167230141,0.107759427,0.622716067,15.99999984,0.160137456,3.888634702,0.277759622,0.223474704,0.718505876,15.99999984,0.159514285,4.504335613,0.321738258,0.258886247,0.531137269,15.99999984,0.159497362,3.330069305,0.237862093,0.188882981,0.32654248,15.99999984,0.155268598,2.10308127,0.150220091,0.113921277,7.561037685,2.361640599,5.108652539,2.452852352,2.463844026,2.16964824,7.54402095,1.825229052,5.089036039,1.958866562,2.44907647,1.765705014,7.584815845,1.677791593,5.120559317,1.780214448,2.471910174,1.595112524,2
0198,M,15.45989688,6.49509548,15.88831049,3.403668264,16.20012659,2.105565184,0.674829121,1.694811173,31.99999957,0.143254205,11.83079527,0.845056805,0.444991943,1.881260243,31.99999957,0.145108862,12.96447517,0.926033941,0.498672993,1.515986463,31.99999957,0.140022859,10.82670697,0.773336212,0.393097039,1.040864801,31.99999957,0.137173444,7.58794684,0.541996203,0.280415459,1.487466545,7.999999946,0.172181169,8.638961837,0.617068703,0.527265501,1.673150447,7.999999946,0.172008571,9.727134189,0.694795299,0.599950547,1.306112294,7.999999946,0.171991741,7.59404078,0.542431484,0.456469457,0.902798785,7.999999946,0.174737611,5.166596815,0.36904263,0.325464184,1.365840071,5.656854221,0.172088469,7.936848316,0.566917737,0.536477774,1.54436206,5.656854221,0.171766263,8.991067484,0.642219106,0.613820335,1.189773004,5.656854221,0.172323314,6.904306644,0.49316476,0.460414443,0.827754247,5.656854221,0.178340682,4.641421326,0.331530095,0.326715141,17.79388027,6.687423394,13.1259135,6.395491284,8.992684627,4.614791401,18.24436111,3.543671545,13.53226001,3.327020246,9.238817399,2.487153262,18.57271223,2.159077099,13.82754144,2.111976017,9.427494517,1.674337082,1
0199,M,4.123991915,2.732955537,4.1198516,1.845102009,4.100658207,1.586228533,2.255062579,0.394171834,22.62741673,0.092208934,4.274768388,0.305340599,0.078223649,0.532506935,45.25483331,0.102590911,5.190585897,0.370756136,0.105466805,0.365053777,22.62741673,0.097827163,3.731619793,0.266544271,0.072911506,0.246537555,15.99999984,0.095494023,2.58170667,0.184407619,0.051922233,0.364799726,11.3137084,0.11146404,3.272801935,0.233771567,0.089088988,0.512878705,11.3137084,0.123827739,4.141872484,0.295848035,0.132668226,0.275965753,11.3137084,0.102736534,2.686150112,0.191867865,0.065371253,0.197802341,11.3137084,0.108595499,1.821459853,0.130104275,0.045031699,0.349659433,7.999999946,0.12132256,2.882064409,0.205861744,0.108517938,0.498046208,7.999999946,0.133931945,3.718651354,0.265617954,0.156872844,0.248851996,7.999999946,0.109728247,2.267893666,0.161992405,0.078364821,0.175701088,7.999999946,0.114257149,1.537768882,0.109840634,0.054058827,6.125378052,2.870112382,2.12260578,2.777360577,0.509476684,2.050115217,6.121251169,1.947909699,2.118452039,1.901923444,0.50616886,1.429683154,6.102905855,1.686657772,2.098410605,1.628183359,0.488196843,1.258844818,2
0204,M,7.226382555,2.397878193,7.213787331,1.130476436,7.250922712,0.943739418,0.638272878,0.56275611,31.99999957,0.102246908,5.503893696,0.393135264,0.132086518,0.759488846,31.99999957,0.108409586,7.005735133,0.500409652,0.187467261,0.381407071,31.99999957,0.090561403,4.21158528,0.30082752,0.08729022,0.346396614,7.999999946,0.095232573,3.637375355,0.259812525,0.069822113,0.564293424,7.999999946,0.142200351,3.968298401,0.283449886,0.22013835,0.76584669,7.999999946,0.144022161,5.317561438,0.379825817,0.302395856,0.37160425,7.999999946,0.139230249,2.668990766,0.190642198,0.141234942,0.290156002,7.999999946,0.13027168,2.227314506,0.159093893,0.107722702,0.527395682,5.656854221,0.146996305,3.587815921,0.256272566,0.227984952,0.722617481,5.656854221,0.149943503,4.819265046,0.344233218,0.313445532,0.339859041,11.3137084,0.142330854,2.387810032,0.170557859,0.145069998,0.268358737,5.656854221,0.133909495,2.004030688,0.143145049,0.113619383,9.961058422,2.443766675,4.491706685,2.451644867,3.646447865,2.225676422,9.943064747,1.194171694,4.484509835,1.115190437,3.618007387,0.982537457,9.989305264,0.993042394,4.512540266,0.924154381,3.640494095,0.863318285,2
0206,M,7.234349791,3.047494473,7.160339026,1.790640126,7.238169712,1.602002016,1.274184241,0.573897129,15.99999984,0.097097747,5.910509234,0.422179231,0.12731461,0.642672705,31.99999957,0.099474738,6.46066249,0.461475892,0.138609046,0.539492942,15.99999984,0.099222852,5.437184367,0.388370312,0.120477784,0.379817649,11.3137084,0.103769653,3.660199674,0.261442834,0.090338721,0.556530335,7.999999946,0.127325413,4.370928946,0.31220921,0.188797957,0.622395716,7.999999946,0.126693477,4.912610593,0.350900757,0.211564543,0.495798116,7.999999946,0.128417813,3.860820444,0.275772889,0.168201168,0.312149255,7.999999946,0.130860607,2.385356919,0.170382637,0.107631132,0.549727095,5.656854221,0.137902083,3.986358182,0.28473987,0.195963677,0.612264483,5.656854221,0.136724595,4.478085912,0.319863279,0.220268176,0.490571057,5.656854221,0.139493479,3.516802789,0.251200199,0.173281045,0.306477409,5.656854221,0.142292377,2.153856837,0.153846917,0.108010902,8.167002202,3.164525009,6.301697383,3.01964617,3.736619129,2.305657573,8.098455657,1.929080822,6.222222401,1.713860247,3.670432513,1.255951465,8.182406342,1.715952662,6.293932967,1.532213313,3.717937768,1.094826706,2
0207,M,9.110280044,2.832258112,9.077436976,1.820757779,9.090663553,1.539431368,1.594579916,0.673835375,45.25483331,0.098917361,6.812104241,0.486578874,0.124638263,0.828801193,31.99999957,0.104572594,7.925606133,0.566114724,0.160958557,0.534792741,31.99999957,0.091244047,5.861124722,0.418651766,0.093094074,0.305606759,11.3137084,0.088777771,3.442379256,0.245884233,0.049854014,0.654918015,7.999999946,0.123119871,5.319352696,0.379953764,0.204000824,0.809843865,7.999999946,0.128600127,6.297379963,0.449812855,0.25399999,0.511109405,7.999999946,0.115324859,4.431910089,0.316565006,0.159126587,0.264067448,7.999999946,0.113758479,2.321299029,0.165807073,0.082334681,0.63834024,5.656854221,0.129071925,4.945616495,0.353258321,0.238109996,0.79102605,5.656854221,0.135655336,5.831145863,0.416510419,0.294991014,0.503648792,22.62741673,0.121997122,4.128366162,0.294883297,0.184993146,0.250833046,5.656854221,0.118173307,2.122586326,0.151613309,0.090256005,11.19150235,2.817546228,7.029057734,2.977629227,3.171224956,2.178228561,11.16340536,1.78610304,6.99146852,1.944822526,3.140733728,1.335336248,11.173432,1.474464418,7.007895127,1.681041262,3.160855047,1.136631118,2
0211,M,6.86575501,2.962284241,6.838697653,1.77029992,6.788971793,1.500163321,1.501158819,0.522912881,15.99999984,0.092379304,5.660498135,0.404321295,0.099426631,0.70178935,45.25483331,0.097399488,7.205267313,0.514661951,0.140604332,0.44681068,11.3137084,0.096516605,4.629365881,0.330668991,0.081939246,0.368497525,11.3137084,0.098522147,3.740250666,0.267160762,0.067489983,0.48434146,11.3137084,0.117753355,4.113186068,0.293799005,0.168363486,0.695809938,11.3137084,0.126835217,5.485936441,0.391852603,0.241301713,0.334990989,11.3137084,0.110763534,3.024379748,0.216027125,0.117562375,0.266243102,11.3137084,0.11271641,2.362061574,0.168718684,0.086138428,0.464826212,7.999999946,0.12431208,3.739187796,0.267084843,0.185750033,0.679854094,5.656854221,0.134527307,5.05365124,0.360975089,0.266638266,0.344009528,15.99999984,0.130499803,2.636092313,0.188292308,0.124327566,0.238935288,15.99999984,0.117525316,2.033053784,0.145218127,0.087688239,10.02365034,2.979476459,3.707859683,3.160743817,2.34345236,2.715808035,9.995267106,1.744817556,3.682128207,1.963528361,2.321570786,1.675378344,9.933608351,1.465368109,3.6443353,1.68703257,2.292132908,1.45421014,2
0217,M,8.636695974,2.553819399,8.601082308,1.096641083,8.603314045,0.839136297,0.711932535,0.65618426,31.99999957,0.106777032,6.145368997,0.438954928,0.159709377,0.812278148,31.99999957,0.111760104,7.268051122,0.519146509,0.198721255,0.505239489,31.99999957,0.098386634,5.135245201,0.366803229,0.12569719,0.349594261,11.3137084,0.101193334,3.454716305,0.24676545,0.075552645,0.630161001,7.999999946,0.144640483,4.356740144,0.311195725,0.245984861,0.781851737,7.999999946,0.146055376,5.353118508,0.382365608,0.307506049,0.481889147,7.999999946,0.14152639,3.40494198,0.243210141,0.184936214,0.273154691,7.999999946,0.128540783,2.125043005,0.151788786,0.102886751,0.610383709,5.656854221,0.157362004,3.87885063,0.277060759,0.26275674,0.760917926,5.656854221,0.158732044,4.793725992,0.342408999,0.32822223,0.462262808,5.656854221,0.153899913,3.00365866,0.214547047,0.196966404,0.262373147,5.656854221,0.141008575,1.860689299,0.132906379,0.110364207,10.8022715,2.552513489,6.471120451,2.615193594,3.613696484,2.094898987,10.77989977,1.055474617,6.422264876,1.16339048,3.566021228,1.018140555,10.78381059,0.788368014,6.42281744,0.907041085,3.557560356,0.845422102,2
0218,M,9.599580078,5.51170489,9.708148855,3.435504386,10.16506643,2.496795822,1.037979281,1.172996492,45.25483331,0.136785373,8.575452643,0.612532332,0.318393585,1.325616444,45.25483331,0.141485626,9.369265878,0.669233277,0.36260884,1.032222763,45.25483331,0.128861312,8.010338751,0.572167054,0.276877667,0.791513815,31.99999957,0.122916121,6.439463,0.459961643,0.224442465,1.004757703,11.3137084,0.171097383,5.87243175,0.419459411,0.347819521,1.155135044,11.3137084,0.171966599,6.717205847,0.479800418,0.406709066,0.86567817,7.999999946,0.168590587,5.134795396,0.3667711,0.293851545,0.66038599,7.999999946,0.174074288,3.793702087,0.27097872,0.229906642,0.97742477,5.656854221,0.188523661,5.184626492,0.370330464,0.364067741,1.155117849,5.656854221,0.19223526,6.008876052,0.429205432,0.437455639,0.806778571,5.656854221,0.182248883,4.426795698,0.316199693,0.294474461,0.592822943,5.656854221,0.187970646,3.15380595,0.225271854,0.220312459,11.89952232,5.558822833,7.299637837,5.562494339,5.147994116,4.649918976,11.99413518,3.502288626,7.422162595,3.422559157,5.248666322,2.720824104,12.48165928,2.507465422,7.848473617,2.533705664,5.577962131,1.926663061,1
0220,M,3.703597861,1.736480878,3.663021288,1.17830683,3.673118724,0.998515415,1.479572849,0.301683326,15.99999984,0.092574997,3.258799188,0.232771371,0.055723723,0.515171613,90.50966632,0.098304161,5.24058804,0.374327717,0.109005067,0.217605195,15.99999984,0.106274868,2.047569653,0.146254975,0.052630899,0.17269798,45.25483331,0.102985402,1.676917087,0.119779792,0.050582401,0.274198902,22.62741673,0.109822942,2.49673607,0.178338291,0.097990416,0.504890505,15.99999984,0.115104981,4.386348032,0.313310574,0.180071596,0.149059214,11.3137084,0.128843623,1.156900211,0.082635729,0.05316653,0.144991001,11.3137084,0.165878544,0.874079296,0.062434235,0.051590811,0.283914137,15.99999984,0.125345267,2.26505671,0.161789765,0.103259184,0.520339322,11.3137084,0.127237577,4.089509822,0.292107844,0.193706698,0.116685676,7.999999946,0.134248939,0.869173917,0.062083851,0.04284049,0.119393352,7.999999946,0.189716399,0.629325418,0.044951816,0.043359581,6.9460555,2.103374514,0.46114022,1.679852489,-0.430258069,1.387393369,6.90476546,1.590157043,0.421277131,1.079978074,-0.463576574,0.851462409,6.925845699,1.453519963,0.420391677,0.839148648,-0.469413108,0.640635642,2
0222,M,6.360281381,6.502304104,6.366819933,4.800708565,6.363989418,3.951599037,1.349019885,1.064707448,22.62741673,0.120465533,8.838274471,0.631305319,0.29549705,1.172769316,22.62741673,0.116513691,10.06550654,0.718964753,0.324505695,0.973676827,22.62741673,0.124348474,7.830227399,0.559301957,0.27324868,0.76472976,22.62741673,0.125988588,6.069833572,0.433559541,0.210413833,0.855390204,15.99999984,0.138461347,6.177826672,0.441273334,0.30920037,0.991807822,15.99999984,0.136529376,7.26442798,0.518887713,0.357921597,0.735777528,15.99999984,0.140529369,5.235756299,0.373982593,0.270230842,0.558373985,15.99999984,0.138968058,4.018002351,0.287000168,0.196646968,0.772263468,7.999999946,0.161735902,4.774842567,0.341060183,0.304025754,0.923107553,7.999999946,0.160517985,5.750804517,0.410771751,0.361053864,0.650428695,11.3137084,0.166106848,3.915724735,0.279694624,0.255636839,0.490319207,11.3137084,0.164777557,2.975643149,0.212545939,0.184381578,8.832977209,6.966331332,3.887585554,6.114435479,1.992577792,4.861394673,8.845741296,5.182785112,3.887898549,4.455964448,1.996141889,3.475354641,8.837460096,4.310327079,3.890518676,3.618737984,1.999388102,2.816956974,2
0225,M,4.881557062,4.237622408,4.901899932,3.592268918,4.921634493,3.343738287,2.747094098,0.715132094,127.9999974,0.123980399,5.768106106,0.412007579,0.201124962,0.824808072,127.9999974,0.124169108,6.642618971,0.474472784,0.227662715,0.610680601,127.9999974,0.116862538,5.225631848,0.373259418,0.176472044,0.367177572,90.50966632,0.102893228,3.568529999,0.254895,0.111275929,0.728048451,31.99999957,0.149667221,4.864448249,0.347460589,0.230379149,0.844868448,31.99999957,0.146752726,5.757088622,0.411220616,0.264199214,0.615255073,31.99999957,0.144647305,4.253484535,0.303820324,0.201348958,0.363270534,22.62741673,0.131942653,2.753245637,0.196660403,0.129165444,0.740017297,22.62741673,0.167089578,4.428865679,0.316347548,0.248199587,0.866466409,22.62741673,0.162895373,5.31915912,0.379939937,0.28635003,0.616787412,22.62741673,0.162104014,3.804886724,0.271777623,0.214453142,0.355360916,15.99999984,0.146643046,2.423305611,0.173093258,0.132854059,7.237569965,4.400392405,2.525544159,4.141241906,0.47375984,2.865505593,7.25592218,3.729959172,2.547877696,3.499122662,0.48794075,2.370416106,7.278154872,3.470081476,2.56511414,3.250573768,0.494211859,2.175087883,2
0227,M,7.772410463,2.938622797,7.741144487,1.79879195,7.638170785,1.323296746,1.928568236,0.555327128,15.99999984,0.0931647,5.960703218,0.425764516,0.094162394,0.685381203,22.62741673,0.091937118,7.454891112,0.532492222,0.124475865,0.448087906,15.99999984,0.094093885,4.76213631,0.340152594,0.074047331,0.314371388,15.99999984,0.099307475,3.165636712,0.226116908,0.059309576,0.481975607,31.99999957,0.104901157,4.594569048,0.328183503,0.173635726,0.635702209,11.3137084,0.106565991,5.965338474,0.426095605,0.230090039,0.367184908,31.99999957,0.10736093,3.420098065,0.244292719,0.124506964,0.205155323,5.656854221,0.10225922,2.006228113,0.143302008,0.070000519,0.493015102,22.62741673,0.12038754,4.095233637,0.292516688,0.200377648,0.653745813,7.999999946,0.122045621,5.356569183,0.382612084,0.27227247,0.375789878,22.62741673,0.126282594,2.97578522,0.212556087,0.134644209,0.198355843,22.62741673,0.118955973,1.667472739,0.119105196,0.067000047,10.52422278,3.148917741,5.020598146,2.909396135,2.350631135,2.238801303,10.49475158,1.829785103,4.987537434,1.888388083,2.322934143,1.3605308,10.38971248,1.275558663,4.886629133,1.475210116,2.250193657,1.054597838,2
0229,M,4.309442048,2.043992727,4.231413785,1.076426879,4.129312636,0.744585555,1.007613824,0.378839452,11.3137084,0.102366344,3.700820366,0.264344312,0.086667592,0.500139533,15.99999984,0.096667802,5.173796465,0.36955689,0.117327227,0.298688511,11.3137084,0.10350095,2.885852844,0.206132346,0.074873832,0.256022969,11.3137084,0.101557722,2.520960147,0.180068582,0.065800571,0.285573492,3.999999987,0.120083602,2.378122297,0.169865878,0.123830264,0.482707222,7.999999946,0.129662511,3.722797125,0.26591408,0.197087943,0.18057778,7.999999946,0.119453226,1.51170283,0.107978774,0.074618226,0.164360303,7.999999946,0.127421966,1.289889869,0.092134991,0.062837618,0.284933579,5.656854221,0.141986906,2.006759546,0.143339968,0.12935768,0.518259597,5.656854221,0.156748675,3.306309258,0.236164947,0.217748679,0.143800443,11.3137084,0.134687622,1.067658933,0.076261352,0.061235568,0.118975457,11.3137084,0.133359051,0.89214385,0.063724561,0.049585886,7.247400706,2.017895776,1.371483386,2.220776372,0.696111661,1.999174155,7.171992884,0.966553067,1.290834699,1.304639839,0.618117383,1.18444257,7.080193129,0.650545531,1.178432097,0.961575006,0.509643473,0.882053658,2
0232,M,4.087635812,2.250687657,4.084410158,1.525840897,4.090947791,1.303242586,1.325844501,0.340764094,22.62741673,0.088625153,3.845004298,0.274643164,0.054151679,0.452579576,31.99999957,0.090371163,5.008008783,0.357714913,0.082053449,0.290536332,22.62741673,0.091502125,3.175186727,0.226799052,0.049717305,0.216402017,11.3137084,0.096292828,2.247332663,0.160523762,0.044217135,0.318547123,22.62741673,0.108708508,2.930286953,0.209306211,0.108084654,0.439724079,7.999999946,0.110514405,3.978884743,0.284206053,0.162903798,0.230599603,31.99999957,0.103497678,2.228065481,0.159147534,0.076187282,0.156708724,7.999999946,0.108565041,1.443454745,0.10310391,0.049850342,0.335240939,15.99999984,0.127718608,2.624840223,0.187488587,0.118017021,0.453504213,15.99999984,0.124890609,3.631211476,0.259372248,0.17943407,0.235713128,15.99999984,0.123952161,1.901645976,0.135831855,0.076819692,0.124644888,5.656854221,0.104209131,1.196103318,0.085435951,0.043608395,6.484328513,2.164648697,1.690943114,2.440021024,0.111870433,1.852977931,6.481673023,1.380827245,1.687147309,1.719993795,0.111464858,1.226494366,6.486506295,1.145177453,1.695389309,1.494149738,0.120243383,1.060477218,2
0235,M,3.395604436,1.299600933,3.395827388,0.874611591,3.357427725,0.733026558,1.974565627,0.249504005,45.25483331,0.095538924,2.611542967,0.186538783,0.047807365,0.47597935,45.25483331,0.109037866,4.365266543,0.311804753,0.090949477,0.163071886,11.3137084,0.109917372,1.483586107,0.105970436,0.036347162,0.137462881,11.3137084,0.103290114,1.330842576,0.095060184,0.029515397,0.244136644,11.3137084,0.117904214,2.070635448,0.147902532,0.070777221,0.462859373,11.3137084,0.127604168,3.627306075,0.259093291,0.141109956,0.085636085,5.656854221,0.09415211,0.90955036,0.064967883,0.01981665,0.085534288,7.999999946,0.098269003,0.870409649,0.062172118,0.018929036,0.244619379,5.656854221,0.131940605,1.854011355,0.132429383,0.083792311,0.468938246,5.656854221,0.140237871,3.343877385,0.238848385,0.165149661,0.064117667,11.3137084,0.096440253,0.664843413,0.047488815,0.021128954,0.070253766,45.25483331,0.101702385,0.690777955,0.049341283,0.02273208,6.550760775,1.502126818,0.2404481,1.218456083,-0.467186818,1.075788089,6.550954671,1.092088456,0.240700123,0.721547616,-0.4653835,0.653397488,6.509685078,0.960875753,0.205170361,0.555833322,-0.495505152,0.526924505,2
0236,M,11.55772733,7.360584243,11.7222489,6.253332374,11.55345903,5.518530145,0.80084902,1.427288952,45.25483331,0.129736496,11.00144519,0.785817514,0.398479503,1.453890312,45.25483331,0.12842097,11.32128431,0.808663165,0.397994095,1.413122646,45.25483331,0.130862341,10.79854322,0.771324516,0.40059657,1.325984092,45.25483331,0.13233265,10.02008269,0.715720192,0.383286202,1.286640938,11.3137084,0.144450136,8.90716323,0.636225945,0.474550006,1.329045833,11.3137084,0.144399587,9.203944858,0.657424633,0.489296574,1.255598094,11.3137084,0.144785432,8.672130066,0.619437862,0.464494146,1.160489268,11.3137084,0.145647707,7.967782614,0.56912733,0.431710519,1.150604565,7.999999946,0.144080316,7.985855371,0.570418241,0.42551795,1.20099623,5.656854221,0.145571587,8.250210485,0.589300749,0.445092566,1.121576054,7.999999946,0.144346236,7.770040194,0.555002871,0.410518755,1.034501443,7.999999946,0.144876612,7.140568967,0.510040641,0.375528427,13.06160087,7.071413566,10.05385381,7.682629385,7.706153184,7.603304724,13.223882,5.981521596,10.2206159,6.535111405,7.865653572,6.481029613,13.05882542,5.301844022,10.04809271,5.741170451,7.708380291,5.669715336,1
0301,M,7.383572523,1.868323338,7.354034496,0.946546888,7.316203747,0.762333066,0.718867738,0.555659082,31.99999957,0.111474873,4.984612817,0.356043773,0.153807045,0.664115918,31.99999957,0.115188193,5.765486025,0.41182043,0.184560984,0.453130589,31.99999957,0.105970078,4.276023915,0.30543028,0.12668992,0.293931988,11.3137084,0.106417345,2.762068419,0.197290601,0.07218754,0.57683333,7.999999946,0.156596153,3.683572798,0.263112343,0.22134757,0.692775791,7.999999946,0.158167604,4.380010644,0.312857903,0.265766533,0.464277908,7.999999946,0.154057582,3.013664769,0.215261769,0.177971529,0.25513312,7.999999946,0.142022907,1.796422318,0.12831588,0.096989794,0.575203936,5.656854221,0.171161335,3.360595059,0.240042504,0.232225348,0.692516573,5.656854221,0.172588137,4.01253868,0.286609906,0.281159738,0.459905431,5.656854221,0.168811789,2.724367966,0.194597712,0.184076345,0.24806133,5.656854221,0.154786995,1.602598009,0.114471286,0.096709701,8.885460607,1.839405791,5.881684442,1.959673212,3.138571571,1.62003891,8.858789824,0.916406398,5.849279141,1.006233368,3.109653356,0.874131348,8.829151464,0.732416517,5.803256042,0.81247842,3.066367458,0.729953672,2
0303,M,5.534424655,1.987510137,5.503427135,1.310289773,5.494498756,1.134207713,1.122127299,0.394958356,15.99999984,0.089501191,4.41288379,0.315205985,0.087266522,0.490304729,45.25483331,0.093548787,5.24116609,0.374369006,0.116459662,0.339037183,15.99999984,0.091774149,3.694255802,0.263875414,0.062625496,0.219549333,11.3137084,0.092444585,2.374929078,0.169637791,0.034882522,0.395620003,11.3137084,0.114725667,3.448400102,0.246314293,0.14817648,0.503197642,11.3137084,0.12046265,4.177208806,0.298372058,0.191841087,0.299071804,15.99999984,0.108001189,2.769152894,0.197796635,0.108206445,0.166316124,15.99999984,0.09968265,1.668456084,0.119175435,0.057958566,0.398078126,11.3137084,0.131743594,3.02161277,0.215829484,0.165653021,0.500551967,11.3137084,0.136276906,3.673050572,0.262360755,0.210664091,0.300710654,11.3137084,0.124552872,2.414321314,0.172451522,0.124440966,0.167611204,11.3137084,0.115070035,1.456601655,0.104042975,0.070938312,7.04039485,1.968783709,4.028454462,2.065502175,2.093461398,1.573385434,7.01594037,1.265439423,3.990913893,1.379828139,2.057897278,1.026332149,7.003248064,1.085991096,3.98574943,1.206760806,2.060283327,0.915399413,2
